Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
133181239,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133186959,18EBFF00,true,Rx,0,8,03,DD,F0,55,94,02,83,04,
133190679,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
133191015,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
133191562,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5B,
133192374,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133192927,18FEDF00,true,Rx,0,8,7D,FF,FF,FF,FF,FF,FF,FF,
133193484,18FF0A27,true,Rx,0,8,FF,1F,FF,FF,FF,FF,FF,FF,
133201203,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133201749,18FEEF00,true,Rx,0,8,00,FF,FF,00,FF,FF,FF,FF,
133202307,18EA0021,true,Rx,0,3,E9,FE,00,00,00,00,00,00,
133202855,18FEF100,true,Rx,0,8,07,00,5B,84,01,FF,FF,3F,
133242027,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133242032,18FEF600,true,Rx,0,8,FF,2F,49,FF,FF,FF,FF,FF,
133242037,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5B,
133242043,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133242049,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133242055,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5B,
133242061,18F00503,true,Rx,0,8,FF,FF,FF,7D,FF,FF,FF,FF,
133242067,18FECA03,true,Rx,0,8,01,FF,A2,13,13,01,FF,FF,
133242073,18EBFF00,true,Rx,0,8,04,80,57,32,FF,FF,FF,FF,
133242078,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
133242083,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
133242089,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133244789,18F00029,true,Rx,0,8,F0,7D,7D,F0,FF,FF,F0,7D,
133251245,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133251794,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5B,
133259595,18FEAE30,true,Rx,0,8,FF,FF,00,00,FF,00,FF,FF,
133261180,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133271222,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133271779,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5B,
133272327,18FEF227,true,Rx,0,8,00,00,00,46,F3,04,FF,FF,
133281235,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133289540,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
133291011,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
133291684,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5B,
133292403,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133301264,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133301813,18FEF100,true,Rx,0,8,07,00,5B,84,01,FF,FF,3F,
133311054,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133311862,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5B,
133321199,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133331090,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133331640,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5B,
133332207,18F00503,true,Rx,0,8,FF,FF,FF,7D,FF,FF,FF,FF,
133339555,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
133341128,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
133341670,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133342231,18F00029,true,Rx,0,8,F0,7D,7D,F0,FF,FF,F0,7D,
133351132,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133351769,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5B,
133361102,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133371144,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133371731,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5B,
133372338,18FEF227,true,Rx,0,8,00,00,00,46,F3,04,FF,FF,
133381138,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133389530,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
133391118,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
133391664,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5B,
133392230,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133401053,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133401871,18FEF100,true,Rx,0,8,07,00,5B,84,01,FF,FF,3F,
133411107,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133411734,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5B,
133421114,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133431094,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133431644,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5B,
133432208,18F00503,true,Rx,0,8,FF,FF,FF,7D,FF,FF,FF,FF,
133439384,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
133441228,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
133441779,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133442328,18F00029,true,Rx,0,8,F0,7D,7D,F0,FF,FF,F0,7D,
133442880,18FEDF00,true,Rx,0,8,7D,FF,FF,FF,FF,FF,FF,FF,
133451095,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133451646,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5B,
133461237,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133471213,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133471769,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5B,
133472316,18FEF227,true,Rx,0,8,00,00,00,46,F3,04,FF,FF,
133481257,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133489278,18EA0021,true,Rx,0,3,00,00,00,00,00,00,00,00,
133489840,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
133491172,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
133491772,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5B,
133492353,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133501136,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133501738,18FEF100,true,Rx,0,8,07,00,5B,84,01,FF,FF,3F,
133511041,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133511865,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5B,
133521034,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133531272,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133531830,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5B,
133532380,18F00503,true,Rx,0,8,FF,FF,FF,7D,FF,FF,FF,FF,
133539392,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
133541233,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
133541783,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133542332,18F00029,true,Rx,0,8,F0,7D,7D,F0,FF,FF,F0,7D,
133551247,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133551805,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5B,
133561093,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133561636,18FEC1EE,true,Rx,0,8,F0,67,B4,02,DC,29,BD,00,
133571044,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133571651,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5B,
133572214,18FEF227,true,Rx,0,8,00,00,00,46,F3,04,FF,FF,
133581316,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133588488,18ECFF00,true,Rx,0,8,20,0A,00,02,FF,CA,FE,00,
133589613,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
133591203,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
133591863,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5B,
133592199,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133601036,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133601840,18FEF100,true,Rx,0,8,07,00,5B,84,01,FF,FF,3F,
133611086,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133611641,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5B,
133612284,18FEE6EE,true,Rx,0,8,44,04,13,07,50,27,6C,7A,
133621176,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133631093,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133631646,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5B,
133632210,18F00503,true,Rx,0,8,FF,FF,FF,7D,FF,FF,FF,FF,
133636571,18EBFF00,true,Rx,0,8,01,05,3F,21,D4,4A,A6,51,
133639518,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
133641098,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
133641643,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133642457,18F00029,true,Rx,0,8,F0,7D,7D,F0,FF,FF,F0,7D,
133651076,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133651628,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5B,
133661057,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133671261,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133671822,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5B,
133672372,18FEF227,true,Rx,0,8,00,00,00,46,F3,04,FF,FF,
133681198,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133689162,18EBFF00,true,Rx,0,8,02,EB,29,A6,FF,FF,FF,FF,
133689495,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
133691077,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
133691618,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5B,
133692178,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133692980,18FEDF00,true,Rx,0,8,7D,FF,FF,FF,FF,FF,FF,FF,
133693526,18FF0A27,true,Rx,0,8,FF,1F,FF,FF,FF,FF,FF,FF,
133701340,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133701918,18FEEF00,true,Rx,0,8,00,FF,FF,00,FF,FF,FF,FF,
133702477,18FEF100,true,Rx,0,8,07,00,5B,84,01,FF,FF,3F,
133711138,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133711691,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5B,
133712257,18FEF600,true,Rx,0,8,FF,2F,49,FF,FF,FF,FF,FF,
133721083,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133721883,18FEF500,true,Rx,0,8,BF,FF,FF,D1,25,FF,FF,FF,
133722439,18FEF700,true,Rx,0,8,FF,FF,FF,FF,0D,02,FF,FF,
133731266,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133731603,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5B,
133732258,18F00503,true,Rx,0,8,FF,FF,FF,7D,FF,FF,FF,FF,
133732898,18FEED27,true,Rx,0,8,96,FF,FF,FF,FF,FF,FF,FF,
133739308,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
133741199,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
133741866,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133742413,18F00029,true,Rx,0,8,F0,7D,7D,F0,FF,FF,F0,7D,
133751290,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133751598,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5B,
133752154,18FEE527,true,Rx,0,8,29,B1,0A,00,B5,CC,20,00,
133761264,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133761939,18FEEE00,true,Rx,0,8,68,FF,00,FF,FF,FF,FF,FF,
133771019,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133771664,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
133772230,18FEF227,true,Rx,0,8,00,00,00,46,F3,04,FF,FF,
133781238,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133790668,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
133791276,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
133791826,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
133792376,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133801079,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133801887,18FEF100,true,Rx,0,8,07,00,5B,84,01,FF,FF,3F,
133811191,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133811867,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
133821087,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133831259,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133831817,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
133832364,18F00503,true,Rx,0,8,FF,FF,FF,7D,FF,FF,FF,FF,
133839375,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
133841214,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
133841768,18ECFF27,true,Rx,0,8,20,0E,00,02,FF,CA,FE,00,
133842311,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133843118,18F00029,true,Rx,0,8,F0,7D,7D,F0,FF,FF,F0,7D,
133851246,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133851805,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
133861165,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133871230,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133871591,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
133872184,18FEF227,true,Rx,0,8,00,00,00,46,F3,04,FF,FF,
133881285,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133891983,18EA0021,true,Rx,0,3,00,00,00,00,00,00,00,00,
133891988,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
133891993,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
133891999,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
133892342,18EBFF27,true,Rx,0,8,01,01,FF,52,EE,03,81,52,
133892900,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133901064,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133901869,18FEF100,true,Rx,0,8,07,00,5C,84,01,FF,FF,3F,
133911072,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133911621,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
133921280,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133931133,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133931687,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
133932255,18F00503,true,Rx,0,8,FF,FF,FF,7D,FF,FF,FF,FF,
133939453,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
133941092,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
133941634,18EBFF27,true,Rx,0,8,02,F0,23,81,52,EE,83,81,
133942454,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133943008,18F00029,true,Rx,0,8,F0,7D,7D,F0,FF,FF,F0,7D,
133943562,18FEDF00,true,Rx,0,8,7D,FF,FF,FF,FF,FF,FF,FF,
133951184,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133951737,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
133961256,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133971172,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133971726,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
133972372,18FEF227,true,Rx,0,8,00,00,00,46,F3,04,FF,FF,
133981270,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
133991375,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
133991380,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
133994191,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
133994211,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134001290,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134001844,18FEF100,true,Rx,0,8,07,00,5C,84,01,FF,FF,3F,
134011145,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134011820,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
134021151,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134031204,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134031801,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
134032352,18F00503,true,Rx,0,8,FF,FF,FF,7D,FF,FF,FF,FF,
134036562,18ECFF00,true,Rx,0,8,20,1C,00,04,FF,E3,FE,00,
134037118,18FEE900,true,Rx,0,8,27,00,00,00,8A,25,05,00,
134039467,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
134041060,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
134041864,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134042413,18F00029,true,Rx,0,8,F0,7D,7D,F0,FF,FF,F0,7D,
134051329,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134051634,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
134061236,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134071049,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134071636,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
134072201,18FEF227,true,Rx,0,8,00,00,00,46,F3,04,FF,FF,
134081285,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134086246,18EBFF00,true,Rx,0,8,01,C0,12,BE,E0,47,D3,A0,
134087085,18FEE400,true,Rx,0,8,FF,FF,FF,FC,FF,FF,FF,FF,
134091444,18FEE421,true,Rx,0,8,FF,FF,FC,FF,FF,FF,FF,FF,
134091449,1CDE0017,true,Rx,0,8,F0,FC,FF,FF,FF,FF,FF,FF,
134091454,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
134091460,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
134091799,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
134092352,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134101116,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134101886,18FEF100,true,Rx,0,8,07,00,5C,84,01,FF,FF,3F,
134111647,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134111652,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
134121205,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134132005,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134132011,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
134132350,18F00503,true,Rx,0,8,FF,FF,FF,7D,FF,FF,FF,FF,
134136245,18EBFF00,true,Rx,0,8,02,23,DA,50,2D,DC,B0,36,
134139340,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
134141178,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
134141722,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134142285,18F00029,true,Rx,0,8,F0,7D,7D,F0,FF,FF,F0,7D,
134151451,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134151790,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
134161051,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134171894,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134171899,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
134172240,18FEF227,true,Rx,0,8,00,00,00,46,F3,04,FF,FF,
134181321,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134186227,18EBFF00,true,Rx,0,8,03,DD,F0,55,94,02,83,04,
134192177,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
134192182,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
134192188,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
134192193,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134192781,18FEDF00,true,Rx,0,8,7D,FF,FF,FF,FF,FF,FF,FF,
134193667,18FF0A27,true,Rx,0,8,FF,1F,FF,FF,FF,FF,FF,FF,
134201126,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134201817,18FEEF00,true,Rx,0,8,00,FF,FF,00,FF,FF,FF,FF,
134202453,18FEF100,true,Rx,0,8,07,00,5C,84,01,FF,FF,3F,
134212877,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134212883,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
134212888,18FEF600,true,Rx,0,8,FF,2F,49,FF,FF,FF,FF,FF,
134221275,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134232382,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134232387,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
134232392,18F00503,true,Rx,0,8,FF,FF,FF,7D,FF,FF,FF,FF,
134233096,18FECA03,true,Rx,0,8,01,FF,A2,13,13,01,FF,FF,
134236472,18EBFF00,true,Rx,0,8,04,80,57,32,FF,FF,FF,FF,
134239460,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
134241133,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
134241678,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134242267,18F00029,true,Rx,0,8,F0,7D,7D,F0,FF,FF,F0,7D,
134252646,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134252659,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
134259516,18FEAE30,true,Rx,0,8,FF,FF,00,00,FF,00,FF,FF,
134261088,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134272643,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134272648,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
134272653,18FEF227,true,Rx,0,8,00,00,00,46,F3,04,FF,FF,
134281285,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134289324,18EA0021,true,Rx,0,3,F2,FE,00,00,00,00,00,00,
134289877,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
134292333,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
134292338,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
134292343,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134301265,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134301817,18FEF100,true,Rx,0,8,07,00,5C,84,01,FF,FF,3F,
134313281,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134313286,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
134321284,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134333118,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134333123,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
134333129,18F00503,true,Rx,0,8,FF,FF,FF,7D,FF,FF,FF,FF,
134339345,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
134341177,0CF00300,true,Rx,0,8,F1,01,00,FF,FF,FF,00,FF,
134341723,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134342535,18F00029,true,Rx,0,8,F0,7D,7D,F0,FF,FF,F0,7D,
134352967,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134352972,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
134361144,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134373104,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134373109,0CFE6CEE,true,Rx,0,8,00,3F,FF,C4,00,00,00,5C,
134373114,18FEF227,true,Rx,0,8,00,00,00,46,F3,04,FF,FF,
134381247,0CF00400,true,Rx,0,8,F1,7D,7D,00,00,FF,F0,FF,
134389458,18FF0B21,true,Rx,0,8,D0,F0,FF,FF,53,44,FF,FF,
